pp_id,ca_id,supply_pf_id,pp_eff,erg_max,discharge_duration,st_lss_rt,st_lss_hr,factor_lin_0,factor_lin_1,cap_avlb,vc_ramp,vc_om,cap_pwr_leg,cap_pwr_leg_yr2020,cap_pwr_leg_yr2025,cap_pwr_leg_yr2030,cap_pwr_leg_yr2035,cap_pwr_leg_yr2040,cap_pwr_leg_yr2045,cap_pwr_leg_yr2050,erg_chp,erg_chp_yr2020,erg_chp_yr2025,erg_chp_yr2030,erg_chp_yr2035,erg_chp_yr2040,erg_chp_yr2045,erg_chp_yr2050,cap_pwr_leg_old,fc_om_yr2020,fc_om_yr2050,fc_cp_ann_yr2025,fc_cp_ann_yr2020,fc_om_yr2045,fc_om_yr2040,pwr_pot,fc_cp_ann,fc_cp_ann_yr2045,fc_om_yr2025,fc_cp_ann_yr2040,fc_om_yr2035,fc_cp_ann_yr2050,fc_cp_ann_yr2035,fc_cp_ann_yr2030,fc_om_yr2030,fc_om,cap_pwr_leg_hp_fossil,cap_pwr_leg_hp_retr_1pc,cap_pwr_leg_hp_retr_1pc_fossil,cap_pwr_leg_hp_retr_2pc,cap_pwr_leg_hp_retr_2pc_fossil,cap_pwr_leg_yr2020_hp_fossil,cap_pwr_leg_yr2020_hp_retr_1pc,cap_pwr_leg_yr2020_hp_retr_1pc_fossil,cap_pwr_leg_yr2020_hp_retr_2pc,cap_pwr_leg_yr2020_hp_retr_2pc_fossil,cap_pwr_leg_yr2025_hp_fossil,cap_pwr_leg_yr2025_hp_retr_1pc,cap_pwr_leg_yr2025_hp_retr_1pc_fossil,cap_pwr_leg_yr2025_hp_retr_2pc,cap_pwr_leg_yr2025_hp_retr_2pc_fossil,cap_pwr_leg_yr2030_hp_fossil,cap_pwr_leg_yr2030_hp_retr_1pc,cap_pwr_leg_yr2030_hp_retr_1pc_fossil,cap_pwr_leg_yr2030_hp_retr_2pc,cap_pwr_leg_yr2030_hp_retr_2pc_fossil,cap_pwr_leg_yr2035_hp_fossil,cap_pwr_leg_yr2035_hp_retr_1pc,cap_pwr_leg_yr2035_hp_retr_1pc_fossil,cap_pwr_leg_yr2035_hp_retr_2pc,cap_pwr_leg_yr2035_hp_retr_2pc_fossil,cap_pwr_leg_yr2040_hp_fossil,cap_pwr_leg_yr2040_hp_retr_1pc,cap_pwr_leg_yr2040_hp_retr_1pc_fossil,cap_pwr_leg_yr2040_hp_retr_2pc,cap_pwr_leg_yr2040_hp_retr_2pc_fossil,cap_pwr_leg_yr2045_hp_fossil,cap_pwr_leg_yr2045_hp_retr_1pc,cap_pwr_leg_yr2045_hp_retr_1pc_fossil,cap_pwr_leg_yr2045_hp_retr_2pc,cap_pwr_leg_yr2045_hp_retr_2pc_fossil,cap_pwr_leg_yr2050_hp_fossil,cap_pwr_leg_yr2050_hp_retr_1pc,cap_pwr_leg_yr2050_hp_retr_1pc_fossil,cap_pwr_leg_yr2050_hp_retr_2pc,cap_pwr_leg_yr2050_hp_retr_2pc_fossil
219,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,86.0,173.0,259.0,346.0,432.0,519.0,605.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,74.0,71.0,60.0,55.0,46.0,148.0,142.0,120.0,111.0,92.0,222.0,213.0,180.0,166.0,138.0,296.0,284.0,240.0,221.0,185.0,370.0,355.0,300.0,277.0,231.0,444.0,426.0,361.0,332.0,277.0,518.0,497.0,421.0,387.0,323.0
167,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,165.0,329.0,494.0,659.0,823.0,988.0,1152.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,148.0,138.0,123.0,112.0,99.0,295.0,277.0,247.0,223.0,197.0,443.0,415.0,370.0,335.0,296.0,591.0,554.0,494.0,446.0,394.0,739.0,692.0,617.0,558.0,493.0,886.0,831.0,741.0,670.0,591.0,1034.0,969.0,864.0,781.0,690.0
171,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,15.0,29.0,44.0,59.0,73.0,88.0,103.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,14.0,11.0,14.0,11.0,24.0,28.0,23.0,28.0,23.0,36.0,42.0,34.0,42.0,34.0,48.0,56.0,46.0,56.0,45.0,60.0,71.0,57.0,70.0,56.0,72.0,85.0,69.0,84.0,68.0,84.0,99.0,80.0,97.0,79.0
175,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,403.0,806.0,1208.0,1611.0,2014.0,2417.0,2820.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,236.0,307.0,179.0,211.0,123.0,472.0,614.0,358.0,422.0,246.0,708.0,920.0,537.0,633.0,369.0,943.0,1227.0,716.0,844.0,492.0,1179.0,1534.0,895.0,1055.0,615.0,1415.0,1841.0,1074.0,1266.0,739.0,1651.0,2148.0,1253.0,1477.0,862.0
179,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,375.0,751.0,1126.0,1501.0,1876.0,2252.0,2627.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,291.0,295.0,228.0,209.0,162.0,581.0,590.0,456.0,418.0,325.0,872.0,884.0,684.0,627.0,487.0,1163.0,1179.0,912.0,836.0,649.0,1453.0,1474.0,1141.0,1044.0,812.0,1744.0,1769.0,1369.0,1253.0,974.0,2035.0,2064.0,1597.0,1462.0,1136.0
183,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,106.0,212.0,317.0,423.0,529.0,635.0,740.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,96.0,84.0,76.0,56.0,51.0,192.0,167.0,152.0,112.0,101.0,288.0,251.0,227.0,168.0,152.0,384.0,334.0,303.0,223.0,202.0,480.0,418.0,379.0,279.0,253.0,576.0,502.0,455.0,335.0,303.0,672.0,585.0,531.0,391.0,354.0
187,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,15.0,29.0,44.0,58.0,73.0,87.0,102.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10.0,9.0,8.0,25.0,24.0,20.0,19.0,16.0,37.0,36.0,30.0,28.0,23.0,50.0,48.0,41.0,37.0,31.0,62.0,60.0,51.0,47.0,39.0,75.0,72.0,61.0,56.0,47.0,87.0,84.0,71.0,65.0,54.0
191,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,27.0,53.0,80.0,106.0,133.0,159.0,186.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.0,22.0,20.0,18.0,16.0,48.0,45.0,40.0,36.0,32.0,71.0,67.0,60.0,54.0,48.0,95.0,89.0,80.0,72.0,64.0,119.0,112.0,100.0,90.0,79.0,143.0,134.0,120.0,108.0,95.0,167.0,156.0,139.0,126.0,111.0
195,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,9.0,11.0,14.0,16.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,7.0,5.0,6.0,5.0,7.0,9.0,7.0,9.0,7.0,9.0,11.0,9.0,11.0,9.0,11.0,13.0,11.0,13.0,10.0,13.0,15.0,12.0,15.0,12.0
199,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,71.0,142.0,213.0,283.0,354.0,425.0,496.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.0,54.0,31.0,37.0,22.0,83.0,108.0,63.0,74.0,43.0,124.0,162.0,94.0,111.0,65.0,166.0,216.0,126.0,149.0,87.0,207.0,270.0,157.0,186.0,108.0,249.0,324.0,189.0,223.0,130.0,290.0,378.0,220.0,260.0,152.0
203,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,60.0,119.0,179.0,239.0,298.0,358.0,418.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,46.0,47.0,36.0,33.0,26.0,92.0,94.0,73.0,66.0,52.0,139.0,141.0,109.0,100.0,77.0,185.0,187.0,145.0,133.0,103.0,231.0,234.0,181.0,166.0,129.0,277.0,281.0,218.0,199.0,155.0,324.0,328.0,254.0,233.0,181.0
207,2.0,,4.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,15.0,30.0,46.0,61.0,76.0,91.0,106.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14.0,12.0,11.0,8.0,7.0,28.0,24.0,22.0,16.0,15.0,41.0,36.0,33.0,24.0,22.0,55.0,48.0,44.0,32.0,29.0,69.0,60.0,54.0,40.0,36.0,83.0,72.0,65.0,48.0,44.0,97.0,84.0,76.0,56.0,51.0
137,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,,1.0,,4.0,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,42570.75,12697.5,152543.8728,200793.1864,12697.5,12697.5,,249042.5,56045.24566,32613.0,56045.24566,12697.5,56045.24566,56045.24566,104294.5592,22655.25,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.0,,1.0,,24.0,0.2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,109.0,218.0,327.0,436.0,545.0,654.0,763.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,87.0,82.0,66.0,55.0,44.0,174.0,165.0,132.0,110.0,88.0,261.0,247.0,198.0,166.0,131.0,348.0,330.0,264.0,221.0,175.0,435.0,412.0,329.0,276.0,219.0,522.0,495.0,395.0,331.0,263.0,610.0,577.0,461.0,386.0,306.0
168,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,403.0,807.0,1210.0,1614.0,2017.0,2420.0,2824.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,383.0,307.0,291.0,219.0,208.0,766.0,614.0,583.0,439.0,416.0,1149.0,921.0,874.0,658.0,623.0,1532.0,1229.0,1166.0,877.0,831.0,1915.0,1536.0,1457.0,1097.0,1039.0,2298.0,1843.0,1748.0,1316.0,1247.0,2681.0,2150.0,2040.0,1536.0,1455.0
172,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,497.0,994.0,1491.0,1988.0,2485.0,2981.0,3478.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,489.0,370.0,364.0,253.0,249.0,979.0,739.0,728.0,506.0,498.0,1468.0,1109.0,1092.0,759.0,747.0,1957.0,1479.0,1456.0,1012.0,996.0,2446.0,1849.0,1820.0,1264.0,1245.0,2936.0,2218.0,2184.0,1517.0,1494.0,3425.0,2588.0,2548.0,1770.0,1743.0
176,1.0,,3.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,155.0,311.0,466.0,622.0,777.0,933.0,1088.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,117.0,130.0,97.0,103.0,77.0,234.0,260.0,195.0,206.0,153.0,351.0,390.0,292.0,308.0,230.0,468.0,520.0,390.0,411.0,307.0,585.0,650.0,487.0,514.0,383.0,702.0,780.0,584.0,617.0,460.0,819.0,910.0,682.0,720.0,537.0
